ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,MONTH,MONTHS,YEAR,DAYS_SINCE_LASTORDER,STATUS,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,CITY,POSTALCODE,COUNTRY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,ORDER_YEAR,ORDER_MONTH,ORDER_QUARTER,PROFIT,COST,PROFIT_MARGIN,CUSTOMER_TYPE,TOTAL_ORDERS,AVG_ORDER_VALUE,PROFIT_PER_UNIT,DEALSIZE_SEGMENT
10259,27,135.47,8,3657.69,6/15/2019,June,6,2019,0,Shipped,Classic Cars,169,S18_3232,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Medium,2019,6,2019Q2,731.538,2926.152,0,Repeat,4,3208.298056,27.09,Medium
10259,41,113.82,13,4666.62,6/15/2019,June,6,2019,0,Shipped,Trucks And Buses,121,S18_4600,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Medium,2019,6,2019Q2,933.324,3733.296,0.15,Repeat,4,3208.298056,22.76,Medium
10259,28,46.82,1,1310.96,6/15/2019,June,6,2019,0,Shipped,Classic Cars,57,S24_1444,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Small,2019,6,2019Q2,262.192,1048.768,0.03,Repeat,4,3208.298056,9.36,Small
10259,47,112.46,9,5285.62,6/15/2019,June,6,2019,0,Shipped,Trucks And Buses,127,S24_2300,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Medium,2019,6,2019Q2,1057.124,4228.496,0.1,Repeat,4,3208.298056,22.49,Medium
10259,31,33.24,5,1030.44,6/15/2019,June,6,2019,0,Shipped,Classic Cars,35,S24_2840,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Small,2019,6,2019Q2,206.088,824.352,0.16,Repeat,4,3208.298056,6.65,Small
10259,45,86.68,11,3900.6,6/15/2019,June,6,2019,0,Shipped,Trucks And Buses,96,S32_1268,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Medium,2019,6,2019Q2,780.12,3120.48,0.11,Repeat,4,3208.298056,17.34,Medium
10259,40,43.83,6,1753.2,6/15/2019,June,6,2019,0,Shipped,Trucks And Buses,54,S32_2509,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Small,2019,6,2019Q2,350.64,1402.56,0.01,Repeat,4,3208.298056,8.77,Small
10259,29,105.33,2,3054.57,6/15/2019,June,6,2019,0,Shipped,Trucks And Buses,115,S50_1392,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Medium,2019,6,2019Q2,610.914,2443.656,0.13,Repeat,4,3208.298056,21.07,Medium
10288,20,146.84,14,2936.8,9/1/2019,September,9,2019,78,Shipped,Classic Cars,124,S18_1589,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Small,2019,9,2019Q3,587.36,2349.44,0.32,Repeat,4,3208.298056,29.37,Small
10288,32,183.6,5,5875.2,9/1/2019,September,9,2019,0,Shipped,Vintage Cars,170,S18_1749,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Medium,2019,9,2019Q3,1175.04,4700.16,0.26,Repeat,4,3208.298056,36.72,Medium
10288,28,61.75,4,1729,9/1/2019,September,9,2019,0,Shipped,Vintage Cars,60,S18_2248,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Small,2019,9,2019Q3,345.8,1383.2,0.22,Repeat,4,3208.298056,12.35,Small
10288,31,123.32,2,3822.92,9/1/2019,September,9,2019,0,Shipped,Vintage Cars,127,S18_2325,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Medium,2019,9,2019Q3,764.584,3058.336,0.18,Repeat,4,3208.298056,24.66,Medium
10288,35,80.99,6,2834.65,9/1/2019,September,9,2019,0,Shipped,Vintage Cars,92,S18_4409,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Small,2019,9,2019Q3,566.93,2267.72,0.09,Repeat,4,3208.298056,16.2,Small
10288,23,73.41,7,1688.43,9/1/2019,September,9,2019,0,Shipped,Classic Cars,71,S18_4933,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Small,2019,9,2019Q3,337.686,1350.744,0.23,Repeat,4,3208.298056,14.68,Small
10288,36,66.14,11,2381.04,9/1/2019,September,9,2019,0,Shipped,Classic Cars,73,S24_1046,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Small,2019,9,2019Q3,476.208,1904.832,0.12,Repeat,4,3208.298056,13.23,Small
10288,50,52.32,13,2616,9/1/2019,September,9,2019,0,Shipped,Classic Cars,50,S24_1628,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Small,2019,9,2019Q3,523.2,2092.8,0.24,Repeat,4,3208.298056,10.46,Small
10288,29,38.17,1,1106.93,9/1/2019,September,9,2019,0,Shipped,Vintage Cars,33,S24_1937,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Small,2019,9,2019Q3,221.386,885.544,0.31,Repeat,4,3208.298056,7.63,Small
10288,35,80.87,9,2830.45,9/1/2019,September,9,2019,0,Shipped,Classic Cars,90,S24_2766,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Small,2019,9,2019Q3,566.09,2264.36,0.11,Repeat,4,3208.298056,16.17,Small
10288,48,136.23,8,6539.04,9/1/2019,September,9,2019,0,Shipped,Classic Cars,117,S24_2887,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Medium,2019,9,2019Q3,1307.808,5231.232,0.31,Repeat,4,3208.298056,27.25,Medium
10288,34,68.49,10,2328.66,9/1/2019,September,9,2019,0,Shipped,Classic Cars,85,S24_3191,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Small,2019,9,2019Q3,465.732,1862.928,0.01,Repeat,4,3208.298056,13.7,Small
10288,41,118.86,12,4873.26,9/1/2019,September,9,2019,0,Shipped,Classic Cars,107,S24_3432,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Medium,2019,9,2019Q3,974.652,3898.608,0.28,Repeat,4,3208.298056,23.77,Medium
10288,33,40.62,3,1340.46,9/1/2019,September,9,2019,0,Shipped,Vintage Cars,41,S24_3969,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Small,2019,9,2019Q3,268.092,1072.368,0.19,Repeat,4,3208.298056,8.12,Small
10409,6,130.94,2,785.64,4/23/2020,April,4,2020,235,Shipped,Vintage Cars,127,S18_2325,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Small,2020,4,2020Q2,157.128,628.512,0.22,Repeat,4,3208.298056,26.19,Small
10409,61,29.54,1,1801.94,4/23/2020,April,4,2020,0,Shipped,Vintage Cars,33,S24_1937,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Small,2020,4,2020Q2,360.388,1441.552,0.11,Repeat,4,3208.298056,5.91,Small
10161,28,134.46,12,3764.88,10/17/2018,October,10,2018,,Shipped,Classic Cars,141,S18_1129,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,8200,Denmark,Ibsen,Palle,Medium,2018,10,2018Q4,752.976,3011.904,0.16,Repeat,2,3562.311923,26.89,Medium
10161,43,143.11,8,6153.73,10/17/2018,October,10,2018,0,Shipped,Classic Cars,124,S18_1589,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,8200,Denmark,Ibsen,Palle,Medium,2018,10,2018Q4,1230.746,4922.984,0.31,Repeat,2,3562.311923,28.62,Medium
10161,48,128.03,11,6145.44,10/17/2018,October,10,2018,0,Shipped,Classic Cars,142,S18_1984,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,8200,Denmark,Ibsen,Palle,Medium,2018,10,2018Q4,1229.088,4916.352,0.11,Repeat,2,3562.311923,25.61,Medium
10161,23,138.6,9,3187.8,10/17/2018,October,10,2018,0,Shipped,Classic Cars,132,S18_2870,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,8200,Denmark,Ibsen,Palle,Medium,2018,10,2018Q4,637.56,2550.24,0.24,Repeat,2,3562.311923,27.72,Medium
10161,36,154,10,5544,10/17/2018,October,10,2018,0,Shipped,Classic Cars,141,S18_3685,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,8200,Denmark,Ibsen,Palle,Medium,2018,10,2018Q4,1108.8,4435.2,0.27,Repeat,2,3562.311923,30.8,Medium
10161,25,80.54,1,2013.5,10/17/2018,October,10,2018,0,Shipped,Classic Cars,71,S18_4933,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,8200,Denmark,Ibsen,Palle,Small,2018,10,2018Q4,402.7,1610.8,0.29,Repeat,2,3562.311923,16.11,Small
10161,37,72.76,5,2692.12,10/17/2018,October,10,2018,0,Shipped,Classic Cars,73,S24_1046,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,8200,Denmark,Ibsen,Palle,Small,2018,10,2018Q4,538.424,2153.696,0.2,Repeat,2,3562.311923,14.55,Small
10161,23,53.33,7,1226.59,10/17/2018,October,10,2018,0,Shipped,Classic Cars,50,S24_1628,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,8200,Denmark,Ibsen,Palle,Small,2018,10,2018Q4,245.318,981.272,0.25,Repeat,2,3562.311923,10.67,Small
10161,20,107.23,3,2144.6,10/17/2018,October,10,2018,0,Shipped,Classic Cars,90,S24_2766,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,8200,Denmark,Ibsen,Palle,Small,2018,10,2018Q4,428.92,1715.68,0.33,Repeat,2,3562.311923,21.45,Small
10161,25,110.39,2,2759.75,10/17/2018,October,10,2018,0,Shipped,Classic Cars,117,S24_2887,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,8200,Denmark,Ibsen,Palle,Small,2018,10,2018Q4,551.95,2207.8,0.15,Repeat,2,3562.311923,22.08,Small
10161,20,77.05,4,1541,10/17/2018,October,10,2018,0,Shipped,Classic Cars,85,S24_3191,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,8200,Denmark,Ibsen,Palle,Small,2018,10,2018Q4,308.2,1232.8,0.12,Repeat,2,3562.311923,15.41,Small
10161,30,104.94,6,3148.2,10/17/2018,October,10,2018,0,Shipped,Classic Cars,107,S24_3432,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,8200,Denmark,Ibsen,Palle,Medium,2018,10,2018Q4,629.64,2518.56,0.18,Repeat,2,3562.311923,20.99,Medium
10314,46,138.99,6,6393.54,10/22/2019,October,10,2019,370,Shipped,Classic Cars,151,S12_3148,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,8200,Denmark,Ibsen,Palle,Medium,2019,10,2019Q4,1278.708,5114.832,0.13,Repeat,2,3562.311923,27.8,Medium
10314,36,192.05,4,6913.8,10/22/2019,October,10,2019,0,Shipped,Classic Cars,173,S12_3891,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,8200,Denmark,Ibsen,Palle,Medium,2019,10,2019Q4,1382.76,5531.04,0.28,Repeat,2,3562.311923,38.41,Medium
10314,45,137.46,14,6185.7,10/22/2019,October,10,2019,0,Shipped,Trucks And Buses,118,S12_4473,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,8200,Denmark,Ibsen,Palle,Medium,2019,10,2019Q4,1237.14,4948.56,0.31,Repeat,2,3562.311923,27.49,Medium
10314,42,137.53,13,5776.26,10/22/2019,October,10,2019,0,Shipped,Classic Cars,163,S18_2238,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,8200,Denmark,Ibsen,Palle,Medium,2019,10,2019Q4,1155.252,4621.008,0.05,Repeat,2,3562.311923,27.51,Medium
10314,20,136.59,1,2731.8,10/22/2019,October,10,2019,0,Shipped,Vintage Cars,136,S18_3140,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,8200,Denmark,Ibsen,Palle,Small,2019,10,2019Q4,546.36,2185.44,0.2,Repeat,2,3562.311923,27.32,Small
10314,23,107.9,3,2481.7,10/22/2019,October,10,2019,0,Shipped,Trains,100,S18_3259,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,8200,Denmark,Ibsen,Palle,Small,2019,10,2019Q4,496.34,1985.36,0.26,Repeat,2,3562.311923,21.58,Small
10314,29,145.06,8,4206.74,10/22/2019,October,10,2019,0,Shipped,Classic Cars,143,S18_4027,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,8200,Denmark,Ibsen,Palle,Medium,2019,10,2019Q4,841.348,3365.392,0.21,Repeat,2,3562.311923,29.01,Medium
10314,44,53.18,11,2339.92,10/22/2019,October,10,2019,0,Shipped,Classic Cars,57,S24_1444,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,8200,Denmark,Ibsen,Palle,Small,2019,10,2019Q4,467.984,1871.936,0.14,Repeat,2,3562.311923,10.64,Small
10314,39,37.13,15,1448.07,10/22/2019,October,10,2019,0,Shipped,Classic Cars,35,S24_2840,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,8200,Denmark,Ibsen,Palle,Small,2019,10,2019Q4,289.614,1158.456,0.25,Repeat,2,3562.311923,7.43,Small
10314,38,105.27,10,4000.26,10/22/2019,October,10,2019,0,Shipped,Classic Cars,118,S24_4048,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,8200,Denmark,Ibsen,Palle,Medium,2019,10,2019Q4,800.052,3200.208,0.1,Repeat,2,3562.311923,21.05,Medium
10314,35,66.49,9,2327.15,10/22/2019,October,10,2019,0,Shipped,Trains,62,S32_3207,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,8200,Denmark,Ibsen,Palle,Small,2019,10,2019Q4,465.43,1861.72,0.25,Repeat,2,3562.311923,13.3,Small
10314,28,121.54,12,3403.12,10/22/2019,October,10,2019,0,Shipped,Trucks And Buses,115,S50_1392,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,8200,Denmark,Ibsen,Palle,Medium,2019,10,2019Q4,680.624,2722.496,0.24,Repeat,2,3562.311923,24.31,Medium
10314,38,61.51,7,2337.38,10/22/2019,October,10,2019,0,Shipped,Trains,58,S50_1514,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,8200,Denmark,Ibsen,Palle,Small,2019,10,2019Q4,467.476,1869.904,0.25,Repeat,2,3562.311923,12.3,Small
10314,23,76.22,2,1753.06,10/22/2019,October,10,2019,0,Shipped,Ships,86,S700_1938,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,8200,Denmark,Ibsen,Palle,Small,2019,10,2019Q4,350.612,1402.448,0.1,Repeat,2,3562.311923,15.24,Small
10181,27,200.41,14,5411.07,11/12/2018,November,11,2018,,Shipped,Classic Cars,194,S12_1099,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,N 5804,Norway,Oeztan,Veysel,Medium,2018,11,2018Q4,1082.214,4328.856,0.23,Repeat,3,3505.675556,40.08,Medium
10181,28,102.17,12,2860.76,11/12/2018,November,11,2018,0,Shipped,Classic Cars,117,S12_3380,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,N 5804,Norway,Oeztan,Veysel,Small,2018,11,2018Q4,572.152,2288.608,0.08,Repeat,3,3505.675556,20.43,Small
10181,20,81.4,15,1628,11/12/2018,November,11,2018,0,Shipped,Classic Cars,79,S12_3990,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,N 5804,Norway,Oeztan,Veysel,Small,2018,11,2018Q4,325.6,1302.4,0.22,Repeat,3,3505.675556,16.28,Small
10181,36,124.37,11,4477.32,11/12/2018,November,11,2018,0,Shipped,Classic Cars,115,S12_4675,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,N 5804,Norway,Oeztan,Veysel,Medium,2018,11,2018Q4,895.464,3581.856,0.26,Repeat,3,3505.675556,24.87,Medium
10181,44,123.14,6,5418.16,11/12/2018,November,11,2018,0,Shipped,Classic Cars,141,S18_1129,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,N 5804,Norway,Oeztan,Veysel,Medium,2018,11,2018Q4,1083.632,4334.528,0.08,Repeat,3,3505.675556,24.63,Medium
10181,42,129.42,2,5435.64,11/12/2018,November,11,2018,0,Shipped,Classic Cars,124,S18_1589,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,N 5804,Norway,Oeztan,Veysel,Medium,2018,11,2018Q4,1087.128,4348.512,0.23,Repeat,3,3505.675556,25.88,Medium
10181,22,73.92,10,1626.24,11/12/2018,November,11,2018,0,Shipped,Classic Cars,77,S18_1889,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,N 5804,Norway,Oeztan,Veysel,Small,2018,11,2018Q4,325.248,1300.992,0.17,Repeat,3,3505.675556,14.78,Small
10181,21,156.48,5,3286.08,11/12/2018,November,11,2018,0,Shipped,Classic Cars,142,S18_1984,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,N 5804,Norway,Oeztan,Veysel,Medium,2018,11,2018Q4,657.216,2628.864,0.27,Repeat,3,3505.675556,31.3,Medium
10181,27,143.88,3,3884.76,11/12/2018,November,11,2018,0,Shipped,Classic Cars,132,S18_2870,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,N 5804,Norway,Oeztan,Veysel,Medium,2018,11,2018Q4,776.952,3107.808,0.27,Repeat,3,3505.675556,28.78,Medium
10181,45,140.55,7,6324.75,11/12/2018,November,11,2018,0,Shipped,Classic Cars,169,S18_3232,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,N 5804,Norway,Oeztan,Veysel,Medium,2018,11,2018Q4,1264.95,5059.8,0.04,Repeat,3,3505.675556,28.11,Medium
10181,30,82.82,17,2484.6,11/12/2018,November,11,2018,0,Shipped,Classic Cars,80,S18_3278,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,N 5804,Norway,Oeztan,Veysel,Small,2018,11,2018Q4,496.92,1987.68,0.23,Repeat,3,3505.675556,16.56,Small
10181,22,154.34,16,3395.48,11/12/2018,November,11,2018,0,Shipped,Classic Cars,146,S18_3482,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,N 5804,Norway,Oeztan,Veysel,Medium,2018,11,2018Q4,679.096,2716.384,0.24,Repeat,3,3505.675556,30.87,Medium
10181,39,148.34,4,5785.26,11/12/2018,November,11,2018,0,Shipped,Classic Cars,141,S18_3685,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,N 5804,Norway,Oeztan,Veysel,Medium,2018,11,2018Q4,1157.052,4628.208,0.24,Repeat,3,3505.675556,29.67,Medium
10181,34,53.83,1,1830.22,11/12/2018,November,11,2018,0,Shipped,Classic Cars,50,S24_1628,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,N 5804,Norway,Oeztan,Veysel,Small,2018,11,2018Q4,366.044,1464.176,0.26,Repeat,3,3505.675556,10.77,Small
10181,37,42.67,8,1578.79,11/12/2018,November,11,2018,0,Shipped,Classic Cars,37,S24_2972,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,N 5804,Norway,Oeztan,Veysel,Small,2018,11,2018Q4,315.758,1263.032,0.31,Repeat,3,3505.675556,8.53,Small
10181,23,65.52,13,1506.96,11/12/2018,November,11,2018,0,Shipped,Classic Cars,61,S24_3371,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,N 5804,Norway,Oeztan,Veysel,Small,2018,11,2018Q4,301.392,1205.568,0.26,Repeat,3,3505.675556,13.1,Small
10181,25,154.47,9,3861.75,11/12/2018,November,11,2018,0,Shipped,Classic Cars,140,S24_3856,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,N 5804,Norway,Oeztan,Veysel,Medium,2018,11,2018Q4,772.35,3089.4,0.27,Repeat,3,3505.675556,30.89,Medium
10188,48,114.84,1,5512.32,11/18/2018,November,11,2018,6,Shipped,Motorcycles,95,S10_1678,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,N 5804,Norway,Oeztan,Veysel,Medium,2018,11,2018Q4,1102.464,4409.856,0.34,Repeat,3,3505.675556,22.97,Medium
10188,38,96.34,4,3660.92,11/18/2018,November,11,2018,0,Shipped,Motorcycles,118,S10_2016,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,N 5804,Norway,Oeztan,Veysel,Medium,2018,11,2018Q4,732.184,2928.736,0.02,Repeat,3,3505.675556,19.27,Medium
10188,32,65.42,5,2093.44,11/18/2018,November,11,2018,0,Shipped,Motorcycles,60,S18_2625,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,N 5804,Norway,Oeztan,Veysel,Small,2018,11,2018Q4,418.688,1674.752,0.27,Repeat,3,3505.675556,13.08,Small
10188,25,101.43,2,2535.75,11/18/2018,November,11,2018,0,Shipped,Motorcycles,112,S24_1578,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,N 5804,Norway,Oeztan,Veysel,Small,2018,11,2018Q4,507.15,2028.6,0.12,Repeat,3,3505.675556,20.29,Small
10188,40,91.4,6,3656,11/18/2018,November,11,2018,0,Shipped,Motorcycles,76,S24_2000,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,N 5804,Norway,Oeztan,Veysel,Medium,2018,11,2018Q4,731.2,2924.8,0.33,Repeat,3,3505.675556,18.28,Medium
10188,44,98.89,7,4351.16,11/18/2018,November,11,2018,0,Shipped,Motorcycles,99,S32_1374,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,N 5804,Norway,Oeztan,Veysel,Medium,2018,11,2018Q4,870.232,3480.928,0.2,Repeat,3,3505.675556,19.78,Medium
10188,29,136.45,8,3957.05,11/18/2018,November,11,2018,0,Shipped,Planes,118,S700_2834,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,N 5804,Norway,Oeztan,Veysel,Medium,2018,11,2018Q4,791.41,3165.64,0.31,Repeat,3,3505.675556,27.29,Medium
10289,38,120.21,2,4567.98,9/3/2019,September,9,2019,289,Shipped,Vintage Cars,102,S18_1342,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,N 5804,Norway,Oeztan,Veysel,Medium,2019,9,2019Q3,913.596,3654.384,0.32,Repeat,3,3505.675556,24.04,Medium
10289,24,56.07,1,1345.68,9/3/2019,September,9,2019,0,Shipped,Vintage Cars,53,S18_1367,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,N 5804,Norway,Oeztan,Veysel,Small,2019,9,2019Q3,269.136,1076.544,0.24,Repeat,3,3505.675556,11.21,Small
10289,45,48.38,4,2177.1,9/3/2019,September,9,2019,0,Shipped,Vintage Cars,44,S24_2022,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,N 5804,Norway,Oeztan,Veysel,Small,2019,9,2019Q3,435.42,1741.68,0.27,Repeat,3,3505.675556,9.68,Small
10184,37,122.06,6,4516.22,11/14/2018,November,11,2018,,Shipped,Trucks And Buses,118,S12_4473,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",Sevilla,41101,Spain,Roel,Jose Pedro,Medium,2018,11,2018Q4,903.244,3612.976,0.23,Repeat,2,3648.241333,24.41,Medium
10184,46,160.46,5,7381.16,11/14/2018,November,11,2018,0,Shipped,Classic Cars,163,S18_2238,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",Sevilla,41101,Spain,Roel,Jose Pedro,Large,2018,11,2018Q4,1476.232,5904.928,0.19,Repeat,2,3648.241333,32.09,Large
10184,46,130.09,9,5984.14,11/14/2018,November,11,2018,0,Shipped,Trucks And Buses,122,S18_2319,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",Sevilla,41101,Spain,Roel,Jose Pedro,Medium,2018,11,2018Q4,1196.828,4787.312,0.25,Repeat,2,3648.241333,26.02,Medium
10184,44,60.16,12,2647.04,11/14/2018,November,11,2018,0,Shipped,Trucks And Buses,60,S18_2432,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",Sevilla,41101,Spain,Roel,Jose Pedro,Small,2018,11,2018Q4,529.408,2117.632,0.2,Repeat,2,3648.241333,12.03,Small
10184,28,157.49,10,4409.72,11/14/2018,November,11,2018,0,Shipped,Classic Cars,169,S18_3232,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",Sevilla,41101,Spain,Roel,Jose Pedro,Medium,2018,11,2018Q4,881.944,3527.776,0.14,Repeat,2,3648.241333,31.5,Medium
10184,31,60.11,3,1863.41,11/14/2018,November,11,2018,0,Shipped,Classic Cars,57,S24_1444,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",Sevilla,41101,Spain,Roel,Jose Pedro,Small,2018,11,2018Q4,372.682,1490.728,0.24,Repeat,2,3648.241333,12.02,Small
10184,24,145.68,11,3496.32,11/14/2018,November,11,2018,0,Shipped,Trucks And Buses,127,S24_2300,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",Sevilla,41101,Spain,Roel,Jose Pedro,Medium,2018,11,2018Q4,699.264,2797.056,0.3,Repeat,2,3648.241333,29.14,Medium
10184,42,31.82,7,1336.44,11/14/2018,November,11,2018,0,Shipped,Classic Cars,35,S24_2840,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",Sevilla,41101,Spain,Roel,Jose Pedro,Small,2018,11,2018Q4,267.288,1069.152,0.12,Repeat,2,3648.241333,6.36,Small
10184,49,118.28,2,5795.72,11/14/2018,November,11,2018,0,Shipped,Classic Cars,118,S24_4048,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",Sevilla,41101,Spain,Roel,Jose Pedro,Medium,2018,11,2018Q4,1159.144,4636.576,0.2,Repeat,2,3648.241333,23.66,Medium
